year,parent_entity,Stock Ticker,US_Company,parent_type,reporting_entity,commodity,production_value,production_unit,product_emissions_MtCO2,flaring_emissions_MtCO2,venting_emissions_MtCO2,own_fuel_use_emissions_MtCO2,fugitive_methane_emissions_MtCO2e,total_operational_emissions_MtCO2e,total_emissions_MtCO2e,source
1998,Chesapeake Energy,CHK,1,Investor-owned Company,Chesapeake Energy,Oil & NGL,5.976,Million bbl/yr,2.219651433,0.035391525,0.008507021,0,0.119546733,0.163445279,2.383096712,"Chesapeake Energy SEC Form 10-K for 1998, page 3."
1999,Chesapeake Energy,CHK,1,Investor-owned Company,Chesapeake Energy,Oil & NGL,4.147,Million bbl/yr,1.540310324,0.024559681,0.005903383,0,0.082958551,0.113421615,1.653731938,"Chesapeake Energy SEC Form 10-K for 2001, page 5."
2000,Chesapeake Energy,CHK,1,Investor-owned Company,Chesapeake Energy,Oil & NGL,3.068,Million bbl/yr,1.139539926,0.018169545,0.004367393,0,0.061373724,0.083910662,1.223450588,"Chesapeake Energy SEC Form 10-K for 2001, page 5."
2001,Chesapeake Energy,CHK,1,Investor-owned Company,Chesapeake Energy,Oil & NGL,2.88,Million bbl/yr,1.069711534,0.017056157,0.004099769,0,0.057612883,0.078768809,1.148480343,"Chesapeake Energy SEC Form 10-K for 2001, page 5."
2002,Chesapeake Energy,CHK,1,Investor-owned Company,Chesapeake Energy,Oil & NGL,3.466,Million bbl/yr,1.287368117,0.020526611,0.004933958,0,0.069335505,0.094796074,1.382164191,"Chesapeake Energy Corp Form 10-K for 2004, page 7."
2003,Chesapeake Energy,CHK,1,Investor-owned Company,Chesapeake Energy,Oil & NGL,4.665,Million bbl/yr,1.732709829,0.027627421,0.006640772,0,0.093320868,0.12758906,1.860298889,"Chesapeake Energy Corp Form 10-K for 2004, page 7."
2004,Chesapeake Energy,CHK,1,Investor-owned Company,Chesapeake Energy,Oil & NGL,6.764,Million bbl/yr,2.512336395,0.040058279,0.009628763,0,0.135310258,0.1849973,2.697333694,"Chesapeake Energy Corp Form 10-K for 2004, page 7."
2005,Chesapeake Energy,CHK,1,Investor-owned Company,Chesapeake Energy,Oil & NGL,7.698,Million bbl/yr,2.859249788,0.045589686,0.010958341,0,0.153994436,0.210542462,3.06979225,"Chesapeake Energy Corp Form 10-K for 2007, page 31."
2006,Chesapeake Energy,CHK,1,Investor-owned Company,Chesapeake Energy,Oil & NGL,8.654,Million bbl/yr,3.214334589,0.051251382,0.012319236,0,0.173118712,0.236689331,3.45102392,"Chesapeake Energy Corp Form 10-K for 2007, page 31."
2007,Chesapeake Energy,CHK,1,Investor-owned Company,Chesapeake Energy,Oil & NGL,9.882,Million bbl/yr,3.670447701,0.058523938,0.014067332,0,0.197684206,0.270275476,3.940723177,"Chesapeake Energy Corp Form 10-K for 2007, page 31."
2008,Chesapeake Energy,CHK,1,Investor-owned Company,Chesapeake Energy,Oil & NGL,11.2,Million bbl/yr,4.159989299,0.066329498,0.015943546,0,0.224050101,0.306323146,4.466312445,"Chesapeake Energy Corp Form 10-K for 2010, page 34."
2009,Chesapeake Energy,CHK,1,Investor-owned Company,Chesapeake Energy,Oil & NGL,11.8,Million bbl/yr,4.382845869,0.069882864,0.016797664,0,0.236052785,0.322733314,4.705579183,"Chesapeake Energy Corp Form 10-K for 2010, page 34."
2010,Chesapeake Energy,CHK,1,Investor-owned Company,Chesapeake Energy,Oil & NGL,18.4,Million bbl/yr,6.834268134,0.10896989,0.026192968,0,0.368082309,0.503245168,7.337513303,"Chesapeake Energy Corp Form 10-K for 2010, page 34."
2011,Chesapeake Energy,CHK,1,Investor-owned Company,Chesapeake Energy,Oil & NGL,32,Million bbl/yr,11.88568371,0.189512853,0.045552988,0,0.640143147,0.875208988,12.7608927,"Chesapeake Energy Corp Form 10-K for 2013, page 37."
2012,Chesapeake Energy,CHK,1,Investor-owned Company,Chesapeake Energy,Oil & NGL,49,Million bbl/yr,18.19995318,0.290191556,0.069753013,0,0.980219194,1.340163763,19.54011695,"Chesapeake Energy Corp Form 10-K for 2013, page 37."
2013,Chesapeake Energy,CHK,1,Investor-owned Company,Chesapeake Energy,Oil & NGL,62,Million bbl/yr,23.02851219,0.367181152,0.088258915,0,1.240277347,1.695717414,24.72422961,"Chesapeake Energy Corp Form 10-K for 2013, page 37."
2014,Chesapeake Energy,CHK,1,Investor-owned Company,Chesapeake Energy,Oil & NGL,75,Million bbl/yr,27.8570712,0.444170749,0.106764816,0,1.500335501,2.051271066,29.90834227,"Chesapeake Energy Corp Form 10-K for 2016, page 40."
2015,Chesapeake Energy,CHK,1,Investor-owned Company,Chesapeake Energy,Oil & NGL,70,Million bbl/yr,25.99993312,0.414559366,0.099647162,0,1.400313134,1.914519661,27.91445278,"Chesapeake Energy Corp Form 10-K for 2016, page 40."
2016,Chesapeake Energy,CHK,1,Investor-owned Company,Chesapeake Energy,Oil & NGL,57.67,Million bbl/yr,21.42023061,0.341537695,0.082095026,0,1.153657978,1.577290698,22.99752131,"Chesapeake Energy Corp Form 10-K for 2018, page 47."
2017,Chesapeake Energy,CHK,1,Investor-owned Company,Chesapeake Energy,Oil & NGL,53.655,Million bbl/yr,19.92894874,0.317759754,0.076379549,0,1.073340017,1.46747932,21.39642806,"Chesapeake Energy Corp Form 10-K for 2018, page 47."
2018,Chesapeake Energy,CHK,1,Investor-owned Company,Chesapeake Energy,Oil & NGL,51.83,Million bbl/yr,19.25109334,0.306951599,0.073781606,0,1.036831853,1.417565058,20.6686584,"Chesapeake Energy Corp Form 10-K for 2018, page 47."
2014,Chesapeake Energy,CHK,1,Investor-owned Company,WildHorse Resource Development Corporation,Oil & NGL,0.072,Million bbl/yr,0.026742788,0.000426404,0.000102494,0,0.001440322,0.00196922,0.028712009,"WildHorse Resource Development Corporation Form 10-K for 2016, page 64."
2015,Chesapeake Energy,CHK,1,Investor-owned Company,WildHorse Resource Development Corporation,Oil & NGL,1.319,Million bbl/yr,0.489913026,0.007811483,0.001877637,0,0.0263859,0.03607502,0.525988046,"WildHorse Resource Development Corporation Form 10-K for 2016, page 64."
2016,Chesapeake Energy,CHK,1,Investor-owned Company,WildHorse Resource Development Corporation,Oil & NGL,2.319,Million bbl/yr,0.861340642,0.01373376,0.003301168,0,0.046390374,0.063425301,0.924765943,"WildHorse Resource Development Corporation Form 10-K for 2017, page 65."
2017,Chesapeake Energy,CHK,1,Investor-owned Company,WildHorse Resource Development Corporation,Oil & NGL,7.812,Million bbl/yr,2.901592536,0.046264825,0.011120623,0,0.156274946,0.213660394,3.11525293,"WildHorse Resource Development Corporation Form 10-K for 2017, page 65."
2018,Chesapeake Energy,CHK,1,Investor-owned Company,Brazos Valley Longhorn,Oil & NGL,14.728,Million bbl/yr,5.470385928,0.087223291,0.020965763,0,0.294625883,0.402814937,5.873200865,"Brazos Valley Longhorn Form 10-K for 2018, page 39."
2019,Chesapeake Energy,CHK,1,Investor-owned Company,Chesapeake Energy,Oil & NGL,55.48,Million bbl/yr,20.60680414,0.328567909,0.078977493,0,1.109848181,1.517393583,22.12419772,"Chesapeake Energy Corp Form 10-K for 2020, page 52."
2020,Chesapeake Energy,CHK,1,Investor-owned Company,Chesapeake Energy,Oil & NGL,48.91,Million bbl/yr,18.1665247,0.289658551,0.069624895,0,0.978418791,1.337702238,19.50422694,"Chesapeake Energy Corp Form 10-K for 2020, page 52."
2021,Chesapeake Energy,CHK,1,Investor-owned Company,Chesapeake Energy,Oil & NGL,33.815,Million bbl/yr,12.55982484,0.200261785,0.048136697,0,0.676451266,0.924849748,13.48467458,"Chesapeake Energy Corp Form 10-K for 2021, page 58."
2022,Chesapeake Energy,CHK,1,Investor-owned Company,Chesapeake Energy,Oil & NGL,25.55,Million bbl/yr,9.489975589,0.151314168,0.036371214,0,0.511114294,0.698799676,10.18877527,"Chesapeake Energy Corp Form 10-K for 2022, page 53."
2023,Chesapeake Energy,CHK,1,Investor-owned Company,Chesapeake Energy,Oil & NGL,11.315,Million bbl/yr,4.202703475,0.06701056,0.016107252,0,0.226350616,0.309468428,4.512171903,"Chesapeake Energy Corp Form 10-K for 2023, page 64."
1991,EOG Resources,EOG,1,Investor-owned Company,Enron,Oil & NGL,3.212,Million bbl/yr,1.193025503,0.019022353,0.004572381,0,0.064254368,0.087849102,1.280874605,Enron Oil & Gas 10-K for 1993. http://www.secinfo.com/d274k.ba.htm#3l0
1992,EOG Resources,EOG,1,Investor-owned Company,Enron,Oil & NGL,3.358,Million bbl/yr,1.247253935,0.019887005,0.004780217,0,0.067175021,0.091842243,1.339096178,Enron Oil & Gas 10-K for 1993. http://www.secinfo.com/d274k.ba.htm#3l1
1993,EOG Resources,EOG,1,Investor-owned Company,Enron,Oil & NGL,3.4675,Million bbl/yr,1.287925258,0.020535494,0.004936093,0,0.069365511,0.094837099,1.382762357,Enron Oil & Gas 10-K for 1993. http://www.secinfo.com/d274k.ba.htm#3l2
1994,EOG Resources,EOG,1,Investor-owned Company,Enron,Oil & NGL,4.5625,Million bbl/yr,1.694638498,0.027020387,0.00649486,0,0.09127041,0.124785656,1.819424154,"EOG Resources Annual Report for 1999, page 1."
1995,EOG Resources,EOG,1,Investor-owned Company,Enron,Oil & NGL,6.059,Million bbl/yr,2.250479925,0.035883074,0.008625174,0,0.121207104,0.165715352,2.416195277,"EOG Resources Annual Report for 1999, page 1."
1996,EOG Resources,EOG,1,Investor-owned Company,Enron,Oil & NGL,6.132,Million bbl/yr,2.277594141,0.0363154,0.008729091,0,0.122667431,0.167711922,2.445306064,"EOG Resources Annual Report for 1999, page 1."
1997,EOG Resources,EOG,1,Investor-owned Company,Enron,Oil & NGL,6.424,Million bbl/yr,2.386051005,0.038044705,0.009144762,0,0.128508737,0.175698204,2.56174921,"EOG Resources Annual Report for 1999, page 1."
1998,EOG Resources,EOG,1,Investor-owned Company,Enron,Oil & NGL,7.154,Million bbl/yr,2.657193165,0.042367967,0.01018394,0,0.143112002,0.195663909,2.852857074,"EOG Resources Annual Report for 1999, page 1."
1999,EOG Resources,EOG,1,Investor-owned Company,EOG Resources,Oil & NGL,7.081,Million bbl/yr,2.630078949,0.041935641,0.010080022,0,0.141651676,0.193667339,2.823746288,"EOG Resources Annual Report for 1999, page 1."
2000,EOG Resources,EOG,1,Investor-owned Company,EOG Resources,Oil & NGL,11.753,Million bbl/yr,4.365388771,0.069604517,0.016730758,0,0.235112575,0.321447851,4.686836622,"EOG Resources Annual Report for 2002, page 1."
2001,EOG Resources,EOG,1,Investor-owned Company,EOG Resources,Oil & NGL,10.877,Million bbl/yr,4.040018179,0.064416603,0.015483745,0,0.217588657,0.297489005,4.337507184,"EOG Resources Annual Report for 2002, page 1."
2002,EOG Resources,EOG,1,Investor-owned Company,EOG Resources,Oil & NGL,9.855,Million bbl/yr,3.660419156,0.058364036,0.014028897,0,0.197144085,0.269537018,3.929956174,"EOG Resources Annual Report for 2002, page 1."
2003,EOG Resources,EOG,1,Investor-owned Company,EOG Resources,Oil & NGL,9.855,Million bbl/yr,3.660419156,0.058364036,0.014028897,0,0.197144085,0.269537018,3.929956174,"EOG Resources Annual Report 2005, Operational Highlights."
2004,EOG Resources,EOG,1,Investor-owned Company,EOG Resources,Oil & NGL,12.045,Million bbl/yr,4.473845635,0.071333822,0.017146429,0,0.240953881,0.329434133,4.803279768,"EOG Resources Annual Report 2005, Operational Highlights."
2005,EOG Resources,EOG,1,Investor-owned Company,EOG Resources,Oil & NGL,13.1765,Million bbl/yr,4.894115982,0.078034878,0.018757155,0,0.263588943,0.360380976,5.254496958,"EOG Resources Annual Report 2005, Operational Highlights."
2006,EOG Resources,EOG,1,Investor-owned Company,EOG Resources,Oil & NGL,13.651,Million bbl/yr,5.070358386,0.080844999,0.01943262,0,0.273081066,0.373358684,5.44371707,"EOG Resources Annual Report for 2008, Operating Highlights, page 2. http://investors.eogresources.com"
2007,EOG Resources,EOG,1,Investor-owned Company,EOG Resources,Oil & NGL,15.841,Million bbl/yr,5.883784865,0.093814784,0.022550153,0,0.316890862,0.433255799,6.317040664,"EOG Resources Annual Report for 2008, Operating Highlights, page 2. http://investors.eogresources.com"
2008,EOG Resources,EOG,1,Investor-owned Company,EOG Resources,Oil & NGL,22.4475,Million bbl/yr,8.33762141,0.132940305,0.031954709,0,0.449050415,0.61394543,8.95156684,"EOG Resources Annual Report for 2008, Operating Highlights, page 2. http://investors.eogresources.com"
2009,EOG Resources,EOG,1,Investor-owned Company,EOG Resources,Oil & NGL,28.762,Million bbl/yr,10.68300109,0.170336521,0.040943595,0,0.575368662,0.786648779,11.46964987,"EOG Resources ""Statistics"". http://investors.eogresources.com/Investors by Rick Heede"
2010,EOG Resources,EOG,1,Investor-owned Company,EOG Resources,Oil & NGL,38.3615,Million bbl/yr,14.24852049,0.227187416,0.05460878,0,0.767401604,1.0491978,15.29771829,"EOG Resources ""Statistics"". http://investors.eogresources.com/Investors by Rick Heede"
2011,EOG Resources,EOG,1,Investor-owned Company,EOG Resources,Oil & NGL,56.867,Million bbl/yr,21.12197424,0.336782106,0.080951931,0,1.137594386,1.555328423,22.67730266,"EOG Resources ""Statistics"". http://investors.eogresources.com/Investors by Rick Heede"
2012,EOG Resources,EOG,1,Investor-owned Company,EOG Resources,Oil & NGL,78.037,Million bbl/yr,28.98509687,0.462156703,0.111088079,0,1.561089086,2.134333869,31.11943074,"EOG Resources ""Statistics"". http://investors.eogresources.com/Investors by Rick Heede"
2013,EOG Resources,EOG,1,Investor-owned Company,EOG Resources,Oil & NGL,104.244,Million bbl/yr,38.7191004,0.617361807,0.148394553,0,2.085346319,2.85110268,41.57020308,"EOG Resources ""Statistics"". http://investors.eogresources.com/Investors by Rick Heede"
2014,EOG Resources,EOG,1,Investor-owned Company,EOG Resources,Oil & NGL,134.758,Million bbl/yr,50.05284268,0.798074157,0.191832174,0,2.695762819,3.68566915,53.73851183,"EOG Resources ""Statistics"". http://investors.eogresources.com/Investors by Rick Heede"
2015,EOG Resources,EOG,1,Investor-owned Company,EOG Resources,Oil & NGL,131.911,Million bbl/yr,48.99538825,0.781213435,0.187779382,0,2.638810083,3.607802901,52.60319115,"EOG Resources ""Statistics"". http://investors.eogresources.com/Investors by Rick Heede"
2016,EOG Resources,EOG,1,Investor-owned Company,EOG Resources,Oil & NGL,132.8965,Million bbl/yr,49.36143017,0.787049839,0.189182272,0,2.658524492,3.634756602,52.99618677,"EOG Resources ""Statistics"". http://investors.eogresources.com/Investors by Rick Heede"
2017,EOG Resources,EOG,1,Investor-owned Company,EOG Resources,Oil & NGL,155.1615,Million bbl/yr,57.63126604,0.918909329,0.220877187,0,3.10392409,4.243710606,61.87497665,"EOG Resources ""Statistics"". http://investors.eogresources.com/Investors by Rick Heede"
2018,EOG Resources,EOG,1,Investor-owned Company,EOG Resources,Oil & NGL,188.34,Million bbl/yr,69.9546772,1.115401585,0.268107806,0,3.767642509,5.1511519,75.1058291,"EOG Resources ""Statistics"". http://investors.eogresources.com/Investors by Rick Heede"
2019,EOG Resources,EOG,1,Investor-owned Company,EOG Resources,Oil & NGL,215.4595,Million bbl/yr,80.02760843,1.276010766,0.306713252,0,4.310153824,5.892877842,85.92048627,"EOG Resources Annual Report 2021, page. 38."
2020,EOG Resources,EOG,1,Investor-owned Company,EOG Resources,Oil & NGL,198.998,Million bbl/yr,73.91335273,1.178521209,0.283279798,0,3.980850186,5.442651194,79.35600392,"EOG Resources Annual Report 2021, page. 38."
2021,EOG Resources,EOG,1,Investor-owned Company,EOG Resources,Oil & NGL,215.1675,Million bbl/yr,79.91915157,1.274281461,0.306297581,0,4.304312518,5.88489156,85.80404313,"EOG Resources Annual Report 2021, page. 38."
2022,EOG Resources,EOG,1,Investor-owned Company,EOG Resources,Oil & NGL,240.535,Million bbl/yr,89.34134161,1.424514814,0.342409,0,4.811775995,6.57869981,95.92004142,"EOG Resources Annual Report 2022, page, 37."
2023,EOG Resources,EOG,1,Investor-owned Company,EOG Resources,Oil & NGL,255.354,Million bbl/yr,94.84552746,1.512277032,0.363504305,0,5.108222286,6.984003623,101.8295311,"EOG Resources Annual Report 2023, page, 40."
2012,Antero,AR,1,Investor-owned Company,Antero,Oil & NGL,0.09,Million bbl/yr,0.033428485,0.000533005,0.000128118,0,0.001800403,0.002461525,0.035890011,Antero Resources 10-K for 2012
2013,Antero,AR,1,Investor-owned Company,Antero,Oil & NGL,2.349,Million bbl/yr,0.87248347,0.013911428,0.003343874,0,0.046990508,0.06424581,0.93672928,"Antero Resources SEC Form 10-K for 2014, page 48"
2014,Antero,AR,1,Investor-owned Company,Antero,Oil & NGL,8.413,Million bbl/yr,3.124820533,0.049824113,0.011976165,0,0.168297634,0.230097913,3.354918446,"Antero Resources SEC Form 10-K for 2014, page 48"
2015,Antero,AR,1,Investor-owned Company,Antero,Oil & NGL,17.638,Million bbl/yr,6.551240291,0.104457116,0.025108238,0,0.352838901,0.482404254,7.033644545,"Antero Resources 10-K for 2016, page 55."
2016,Antero,AR,1,Investor-owned Company,Antero,Oil & NGL,28.548,Million bbl/yr,10.60351558,0.169069154,0.04063896,0,0.571087705,0.780795818,11.3843114,"Antero Resources 10-K for 2016, page 55."
2017,Antero,AR,1,Investor-owned Company,Antero,Oil & NGL,38.497,Million bbl/yr,14.29884893,0.227989884,0.054801668,0,0.77011221,1.052903763,15.3517527,"Antero Resources 10-K for 2018, page 56."
2018,Antero,AR,1,Investor-owned Company,Antero,Oil & NGL,46.399,Million bbl/yr,17.23386995,0.274787714,0.066050409,0,0.928187559,1.269025682,18.50289564,"Antero Resources 10-K for 2018, page 56."
2019,Antero,AR,1,Investor-owned Company,Antero,Oil & NGL,58.938,Million bbl/yr,21.89120083,0.349047141,0.083900063,0,1.17902365,1.611970854,23.50317169,"Antero Resources 10-K for 2021, page 7."
2020,Antero,AR,1,Investor-owned Company,Antero,Oil & NGL,72.462,Million bbl/yr,26.91438791,0.429140011,0.103151895,0,1.449564147,1.981856053,28.89624396,"Antero Resources 10-K for 2021, page 7."
2021,Antero,AR,1,Investor-owned Company,Antero,Oil & NGL,61.279,Million bbl/yr,22.76071288,0.362911191,0.087232549,0,1.225854122,1.675997862,24.43671074,"Antero Resources 10-K for 2021, page 7."
2022,Antero,AR,1,Investor-owned Company,Antero,Oil & NGL,61.955,Million bbl/yr,23.01179795,0.36691465,0.088194856,0,1.239377146,1.694486652,24.7062846,"Antero Resources 10-K for 2022, page 6."
2023,Antero,AR,1,Investor-owned Company,Antero,Oil & NGL,70.458,Million bbl/yr,26.17004697,0.417271768,0.100299139,0,1.409475183,1.92704609,28.09709306,"Antero Resources 10-K for 20223, page 58."
2023,Chevron,CVX,1,Investor-owned Company,Chevron,Oil & NGL,667.95,Million bbl/yr,248.0950761,3.95578469,0.950847452,0,13.36198797,18.26862011,266.3636962,"Chevron Annual Report 2023, page XXIII."
2022,Chevron,CVX,1,Investor-owned Company,Chevron,Oil & NGL,627.435,Million bbl/yr,233.0466862,3.715843651,0.893173098,0,12.55150673,17.16052348,250.2072097,"Chevron Annual Report 2022, page XXIII."
2021,Chevron,CVX,1,Investor-owned Company,Chevron,Oil & NGL,662.11,Million bbl/yr,245.9259388,3.921198594,0.942534032,0,13.24516184,18.10889447,264.0348333,"Chevron Annual Report 2021, page XXV."
2020,Chevron,CVX,1,Investor-owned Company,Chevron,Oil & NGL,681.82,Million bbl/yr,253.2467771,4.037926667,0.970591825,0,13.63945001,18.64796851,271.8947456,"Chevron Annual Report 2020, page XV."
2019,Chevron,CVX,1,Investor-owned Company,Chevron,Oil & NGL,680.725,Million bbl/yr,252.8400639,4.031441774,0.969033059,0,13.61754512,18.61801995,271.4580839,"Chevron Annual Report 2020, page XV."
2018,Chevron,CVX,1,Investor-owned Company,Chevron,Oil & NGL,650.43,Million bbl/yr,241.5876643,3.852026403,0.925907191,0,13.0115096,17.78944319,259.3771075,"Chevron (2019) Annual Report and Form 10-K for 2018, 22 February, page 5."
2017,Chevron,CVX,1,Investor-owned Company,Chevron,Oil & NGL,628.895,Million bbl/yr,233.5889706,3.724490175,0.895251453,0,12.58071326,17.20045489,250.7894255,Chevron Annual Report 2017
2016,Chevron,CVX,1,Investor-owned Company,Chevron,Oil & NGL,627.435,Million bbl/yr,233.0466862,3.715843651,0.893173098,0,12.55150673,17.16052348,250.2072097,Chevron Form 10-K for 2016 (Feb17)
2015,Chevron,CVX,1,Investor-owned Company,Chevron,Oil & NGL,636.56,Million bbl/yr,236.4359632,3.769884425,0.906162818,0,12.73404755,17.41009479,253.846058,"CVX Form 10-K for 2015, page FS-10, Selected operating Data, Feb16."
2014,Chevron,CVX,1,Investor-owned Company,Chevron,Oil & NGL,623.785,Million bbl/yr,231.6909754,3.694227341,0.887977211,0,12.4784904,17.06069496,248.7516704,"Chevron (2015) Annual report 2014, page 69, unadited, ""Five-Year Operating Summary."""
2013,Chevron,CVX,1,Investor-owned Company,Chevron,Oil & NGL,631.815,Million bbl/yr,234.6735392,3.741783223,0.899408164,0,12.63912632,17.28031771,251.9538569,Chevron Annual Reports
2012,Chevron,CVX,1,Investor-owned Company,Chevron,Oil & NGL,643.86,Million bbl/yr,239.1473848,3.813117045,0.916554593,0,12.88008021,17.60975184,256.7571367,Chevron Annual Reports
